14.395,14.395,8.128,8.128,8.128,8.128,8.128,8.128,14.395,14.395,14.395,14.395,8.128,8.128,8.128,8.128,8.128,14.395,14.395,14.395,14.395,8.128,14.395,8.128
13.979,13.979,11.573,11.573,11.573,11.573,11.573,11.573,13.979,13.979,13.979,13.979,11.573,11.573,11.573,11.573,11.573,13.979,13.979,13.979,13.979,11.573,13.979,11.573
51.49,51.49,51.351,51.351,51.351,51.351,51.351,51.351,51.49,51.49,51.49,51.49,51.351,51.351,51.351,51.351,51.351,51.49,51.49,51.49,51.49,51.351,51.49,51.351
9.6229,9.6229,12.979,12.979,12.979,12.979,12.979,12.979,9.6229,9.6229,9.6229,9.6229,12.979,12.979,12.979,12.979,12.979,9.6229,9.6229,9.6229,9.6229,12.979,9.6229,12.979
43.115,43.115,34.967,34.967,34.967,34.967,34.967,34.967,43.115,43.115,43.115,43.115,34.967,34.967,34.967,34.967,34.967,43.115,43.115,43.115,43.115,34.967,43.115,34.967
20.978,20.978,19.78,19.78,19.78,19.78,19.78,19.78,20.978,20.978,20.978,20.978,19.78,19.78,19.78,19.78,19.78,20.978,20.978,20.978,20.978,19.78,20.978,19.78
43.718,43.718,42.511,42.511,42.511,42.511,42.511,42.511,43.718,43.718,43.718,43.718,42.511,42.511,42.511,42.511,42.511,43.718,43.718,43.718,43.718,42.511,43.718,42.511
7.0291,7.0291,7.3855,7.3855,7.3855,7.3855,7.3855,7.3855,7.0291,7.0291,7.0291,7.0291,7.3855,7.3855,7.3855,7.3855,7.3855,7.0291,7.0291,7.0291,7.0291,7.3855,7.0291,7.3855
14.236,14.236,9.8704,9.8704,9.8704,9.8704,9.8704,9.8704,14.236,14.236,14.236,14.236,9.8704,9.8704,9.8704,9.8704,9.8704,14.236,14.236,14.236,14.236,9.8704,14.236,9.8704
38.848,38.848,37.788,37.788,37.788,37.788,37.788,37.788,38.848,38.848,38.848,38.848,37.788,37.788,37.788,37.788,37.788,38.848,38.848,38.848,38.848,37.788,38.848,37.788
7.8211,7.8211,6.3064,6.3064,6.3064,6.3064,6.3064,6.3064,7.8211,7.8211,7.8211,7.8211,6.3064,6.3064,6.3064,6.3064,6.3064,7.8211,7.8211,7.8211,7.8211,6.3064,7.8211,6.3064
32.155,32.155,25.879,25.879,25.879,25.879,25.879,25.879,32.155,32.155,32.155,32.155,25.879,25.879,25.879,25.879,25.879,32.155,32.155,32.155,32.155,25.879,32.155,25.879
44.609,44.609,23.681,23.681,23.681,23.681,23.681,23.681,44.609,44.609,44.609,44.609,23.681,23.681,23.681,23.681,23.681,44.609,44.609,44.609,44.609,23.681,44.609,23.681
42.897,42.897,35.878,35.878,35.878,35.878,35.878,35.878,42.897,42.897,42.897,42.897,35.878,35.878,35.878,35.878,35.878,42.897,42.897,42.897,42.897,35.878,42.897,35.878
8.821,8.821,8.227,8.227,8.227,8.227,8.227,8.227,8.821,8.821,8.821,8.821,8.227,8.227,8.227,8.227,8.227,8.821,8.821,8.821,8.821,8.227,8.821,8.227
16.503,16.503,12.276,12.276,12.276,12.276,12.276,12.276,16.503,16.503,16.503,16.503,12.276,12.276,12.276,12.276,12.276,16.503,16.503,16.503,16.503,12.276,16.503,12.276
20.919,20.919,8.1181,8.1181,8.1181,8.1181,8.1181,8.1181,20.919,20.919,20.919,20.919,8.1181,8.1181,8.1181,8.1181,8.1181,20.919,20.919,20.919,20.919,8.1181,20.919,8.1181
38.303,38.303,29.106,29.106,29.106,29.106,29.106,29.106,38.303,38.303,38.303,38.303,29.106,29.106,29.106,29.106,29.106,38.303,38.303,38.303,38.303,29.106,38.303,29.106
15.246,15.246,13.504,13.504,13.504,13.504,13.504,13.504,15.246,15.246,15.246,15.246,13.504,13.504,13.504,13.504,13.504,15.246,15.246,15.246,15.246,13.504,15.246,13.504
33.017,33.017,31.165,31.165,31.165,31.165,31.165,31.165,33.017,33.017,33.017,33.017,31.165,31.165,31.165,31.165,31.165,33.017,33.017,33.017,33.017,31.165,33.017,31.165
8.5636,8.5636,7.2766,7.2766,7.2766,7.2766,7.2766,7.2766,8.5636,8.5636,8.5636,8.5636,7.2766,7.2766,7.2766,7.2766,7.2766,8.5636,8.5636,8.5636,8.5636,7.2766,8.5636,7.2766
16.711,16.711,14.504,14.504,14.504,14.504,14.504,14.504,16.711,16.711,16.711,16.711,14.504,14.504,14.504,14.504,14.504,16.711,16.711,16.711,16.711,14.504,16.711,14.504
13.118,13.118,10.286,10.286,10.286,10.286,10.286,10.286,13.118,13.118,13.118,13.118,10.286,10.286,10.286,10.286,10.286,13.118,13.118,13.118,13.118,10.286,13.118,10.286
11.534,11.534,9.4843,9.4843,9.4843,9.4843,9.4843,9.4843,11.534,11.534,11.534,11.534,9.4843,9.4843,9.4843,9.4843,9.4843,11.534,11.534,11.534,11.534,9.4843,11.534,9.4843
40.164,40.164,28.839,28.839,28.839,28.839,28.839,28.839,40.164,40.164,40.164,40.164,28.839,28.839,28.839,28.839,28.839,40.164,40.164,40.164,40.164,28.839,40.164,28.839
17.375,17.375,22.463,22.463,22.463,22.463,22.463,22.463,17.375,17.375,17.375,17.375,22.463,22.463,22.463,22.463,22.463,17.375,17.375,17.375,17.375,22.463,17.375,22.463
16.167,16.167,25.394,25.394,25.394,25.394,25.394,25.394,16.167,16.167,16.167,16.167,25.394,25.394,25.394,25.394,25.394,16.167,16.167,16.167,16.167,25.394,16.167,25.394
13.722,13.722,14.098,14.098,14.098,14.098,14.098,14.098,13.722,13.722,13.722,13.722,14.098,14.098,14.098,14.098,14.098,13.722,13.722,13.722,13.722,14.098,13.722,14.098
47.777,47.777,46.392,46.392,46.392,46.392,46.392,46.392,47.777,47.777,47.777,47.777,46.392,46.392,46.392,46.392,46.392,47.777,47.777,47.777,47.777,46.392,47.777,46.392
15.424,15.424,38.016,38.016,38.016,38.016,38.016,38.016,15.424,15.424,15.424,15.424,38.016,38.016,38.016,38.016,38.016,15.424,15.424,15.424,15.424,38.016,15.424,38.016
10.454,10.454,26.047,26.047,26.047,26.047,26.047,26.047,10.454,10.454,10.454,10.454,26.047,26.047,26.047,26.047,26.047,10.454,10.454,10.454,10.454,26.047,10.454,26.047
13.86,13.86,31.829,31.829,31.829,31.829,31.829,31.829,13.86,13.86,13.86,13.86,31.829,31.829,31.829,31.829,31.829,13.86,13.86,13.86,13.86,31.829,13.86,31.829
12.791,12.791,23.602,23.602,23.602,23.602,23.602,23.602,12.791,12.791,12.791,12.791,23.602,23.602,23.602,23.602,23.602,12.791,12.791,12.791,12.791,23.602,12.791,23.602
5.5936,5.5936,14.791,14.791,14.791,14.791,14.791,14.791,5.5936,5.5936,5.5936,5.5936,14.791,14.791,14.791,14.791,14.791,5.5936,5.5936,5.5936,5.5936,14.791,5.5936,14.791
6.6034,6.6034,19.176,19.176,19.176,19.176,19.176,19.176,6.6034,6.6034,6.6034,6.6034,19.176,19.176,19.176,19.176,19.176,6.6034,6.6034,6.6034,6.6034,19.176,6.6034,19.176
7.9102,7.9102,19.434,19.434,19.434,19.434,19.434,19.434,7.9102,7.9102,7.9102,7.9102,19.434,19.434,19.434,19.434,19.434,7.9102,7.9102,7.9102,7.9102,19.434,7.9102,19.434
5.8114,5.8114,19.652,19.652,19.652,19.652,19.652,19.652,5.8114,5.8114,5.8114,5.8114,19.652,19.652,19.652,19.652,19.652,5.8114,5.8114,5.8114,5.8114,19.652,5.8114,19.652
1.198,1.198,1.2178,1.2178,1.2178,1.2178,1.2178,1.2178,1.198,1.198,1.198,1.198,1.2178,1.2178,1.2178,1.2178,1.2178,1.198,1.198,1.198,1.198,1.2178,1.198,1.2178
13.325,13.325,3.9898,3.9898,3.9898,3.9898,3.9898,3.9898,13.325,13.325,13.325,13.325,3.9898,3.9898,3.9898,3.9898,3.9898,13.325,13.325,13.325,13.325,3.9898,13.325,3.9898
45.55,45.55,35.888,35.888,35.888,35.888,35.888,35.888,45.55,45.55,45.55,45.55,35.888,35.888,35.888,35.888,35.888,45.55,45.55,45.55,45.55,35.888,45.55,35.888
48.292,48.292,49.154,49.154,49.154,49.154,49.154,49.154,48.292,48.292,48.292,48.292,49.154,49.154,49.154,49.154,49.154,48.292,48.292,48.292,48.292,49.154,48.292,49.154
25.245,25.245,30.522,30.522,30.522,30.522,30.522,30.522,25.245,25.245,25.245,25.245,30.522,30.522,30.522,30.522,30.522,25.245,25.245,25.245,25.245,30.522,25.245,30.522
20.097,20.097,21.067,21.067,21.067,21.067,21.067,21.067,20.097,20.097,20.097,20.097,21.067,21.067,21.067,21.067,21.067,20.097,20.097,20.097,20.097,21.067,20.097,21.067
18.592,18.592,10.187,10.187,10.187,10.187,10.187,10.187,18.592,18.592,18.592,18.592,10.187,10.187,10.187,10.187,10.187,18.592,18.592,18.592,18.592,10.187,18.592,10.187
35.066,35.066,37.184,37.184,37.184,37.184,37.184,37.184,35.066,35.066,35.066,35.066,37.184,37.184,37.184,37.184,37.184,35.066,35.066,35.066,35.066,37.184,35.066,37.184
15.642,15.642,14.216,14.216,14.216,14.216,14.216,14.216,15.642,15.642,15.642,15.642,14.216,14.216,14.216,14.216,14.216,15.642,15.642,15.642,15.642,14.216,15.642,14.216
5.7619,5.7619,9.712,9.712,9.712,9.712,9.712,9.712,5.7619,5.7619,5.7619,5.7619,9.712,9.712,9.712,9.712,9.712,5.7619,5.7619,5.7619,5.7619,9.712,5.7619,9.712
25.839,25.839,45.471,45.471,45.471,45.471,45.471,45.471,25.839,25.839,25.839,25.839,45.471,45.471,45.471,45.471,45.471,25.839,25.839,25.839,25.839,45.471,25.839,45.471
13.929,13.929,27.057,27.057,27.057,27.057,27.057,27.057,13.929,13.929,13.929,13.929,27.057,27.057,27.057,27.057,27.057,13.929,13.929,13.929,13.929,27.057,13.929,27.057
14.197,14.197,10.355,10.355,10.355,10.355,10.355,10.355,14.197,14.197,14.197,14.197,10.355,10.355,10.355,10.355,10.355,14.197,14.197,14.197,14.197,10.355,14.197,10.355
20.949,20.949,20.543,20.543,20.543,20.543,20.543,20.543,20.949,20.949,20.949,20.949,20.543,20.543,20.543,20.543,20.543,20.949,20.949,20.949,20.949,20.543,20.949,20.543
12.306,12.306,11.702,11.702,11.702,11.702,11.702,11.702,12.306,12.306,12.306,12.306,11.702,11.702,11.702,11.702,11.702,12.306,12.306,12.306,12.306,11.702,12.306,11.702
9.4843,9.4843,11.831,11.831,11.831,11.831,11.831,11.831,9.4843,9.4843,9.4843,9.4843,11.831,11.831,11.831,11.831,11.831,9.4843,9.4843,9.4843,9.4843,11.831,9.4843,11.831
36.62,36.62,31.294,31.294,31.294,31.294,31.294,31.294,36.62,36.62,36.62,36.62,31.294,31.294,31.294,31.294,31.294,36.62,36.62,36.62,36.62,31.294,36.62,31.294
42.976,42.976,44.411,44.411,44.411,44.411,44.411,44.411,42.976,42.976,42.976,42.976,44.411,44.411,44.411,44.411,44.411,42.976,42.976,42.976,42.976,44.411,42.976,44.411
21.275,21.275,36.937,36.937,36.937,36.937,36.937,36.937,21.275,21.275,21.275,21.275,36.937,36.937,36.937,36.937,36.937,21.275,21.275,21.275,21.275,36.937,21.275,36.937
10.296,10.296,7.2667,7.2667,7.2667,7.2667,7.2667,7.2667,10.296,10.296,10.296,10.296,7.2667,7.2667,7.2667,7.2667,7.2667,10.296,10.296,10.296,10.296,7.2667,10.296,7.2667
9.6922,9.6922,11.256,11.256,11.256,11.256,11.256,11.256,9.6922,9.6922,9.6922,9.6922,11.256,11.256,11.256,11.256,11.256,9.6922,9.6922,9.6922,9.6922,11.256,9.6922,11.256
13.979,13.979,10.613,10.613,10.613,10.613,10.613,10.613,13.979,13.979,13.979,13.979,10.613,10.613,10.613,10.613,10.613,13.979,13.979,13.979,13.979,10.613,13.979,10.613
42.431,42.431,45.223,45.223,45.223,45.223,45.223,45.223,42.431,42.431,42.431,42.431,45.223,45.223,45.223,45.223,45.223,42.431,42.431,42.431,42.431,45.223,42.431,45.223
9.6229,9.6229,8.1577,8.1577,8.1577,8.1577,8.1577,8.1577,9.6229,9.6229,9.6229,9.6229,8.1577,8.1577,8.1577,8.1577,8.1577,9.6229,9.6229,9.6229,9.6229,8.1577,9.6229,8.1577
6.7519,6.7519,7.039,7.039,7.039,7.039,7.039,7.039,6.7519,6.7519,6.7519,6.7519,7.039,7.039,7.039,7.039,7.039,6.7519,6.7519,6.7519,6.7519,7.039,6.7519,7.039
14.989,14.989,20.186,20.186,20.186,20.186,20.186,20.186,14.989,14.989,14.989,14.989,20.186,20.186,20.186,20.186,20.186,14.989,14.989,14.989,14.989,20.186,14.989,20.186
24.938,24.938,22.206,22.206,22.206,22.206,22.206,22.206,24.938,24.938,24.938,24.938,22.206,22.206,22.206,22.206,22.206,24.938,24.938,24.938,24.938,22.206,24.938,22.206
27.057,27.057,37.689,37.689,37.689,37.689,37.689,37.689,27.057,27.057,27.057,27.057,37.689,37.689,37.689,37.689,37.689,27.057,27.057,27.057,27.057,37.689,27.057,37.689
24.77,24.77,19.206,19.206,19.206,19.206,19.206,19.206,24.77,24.77,24.77,24.77,19.206,19.206,19.206,19.206,19.206,24.77,24.77,24.77,24.77,19.206,24.77,19.206
